ds,y,solar,wind,price,battery_flow,soc,grid_import,forecast_demand,actual_demand,net_load,cost
2023-02-06 06:00:00,501.7148754300952,0.0,125.73822638642127,0.0960681295327758,0.0,36.221300111782284,375.97664904367394,490.77703373588747,501.7148754300952,375.97664904367394,36.119373421626655
2023-02-06 07:00:00,527.943525228948,36.72768145213645,1.06014738700268,0.10473489498387058,-30.010140951006235,2.8766990551086877,460.14555543880266,518.6948336769893,527.943525228948,490.1556963898089,48.193296426177795
2023-02-06 08:00:00,524.1736003192638,55.65019577949192,150.0,0.10173715446466441,0.0,2.8766990551086877,318.52340453977183,545.0317949601404,524.1736003192638,318.52340453977183,32.405664808273556
2023-02-06 09:00:00,573.4270484299208,133.62472523460482,46.64354643674881,0.09046159362609604,0.0,2.8766990551086877,393.1587767585671,566.8607833028473,573.4270484299208,393.1587767585671,35.565769493666515
2023-02-06 10:00:00,560.520493136683,164.5155211282166,59.327035863278034,0.10588053875660779,-2.589029149597819,0.0,334.0889069955905,582.5519768104789,560.520493136683,336.6779361451883,35.373513465299354
2023-02-06 11:00:00,580.5989259568619,128.53056003763632,0.6317239176139948,0.10300868484574206,0.0,0.0,451.4366420016116,592.0406134485032,580.5989259568619,451.4366420016116,46.501894783764094
2023-02-06 12:00:00,623.5016768932388,194.0123790554186,1.7041425401769563,0.10296179318518509,0.0,0.0,427.7851552976433,595.9165000565187,623.5016768932388,427.7851552976433,44.04552668744824
2023-02-06 13:00:00,592.7250429341581,116.88871200301753,16.438582407951074,0.09362049123879519,0.0,0.0,459.3977485231895,594.3107937779646,592.7250429341581,459.3977485231895,43.0090428907375
2023-02-06 14:00:00,573.0861673205256,143.04145787256851,57.65632907890598,0.10280016097109024,0.0,0.0,372.38838036905116,586.6638604004887,573.0861673205256,372.38838036905116,38.28158544570204
2023-02-06 15:00:00,566.3950243828092,139.86644601077592,150.0,0.10240212899939621,0.0,0.0,276.5285783720333,572.5275364419988,566.3950243828092,276.5285783720333,28.3171151544726
2023-02-06 16:00:00,566.9375144864229,58.14619296717474,41.94008461461273,0.19844542628001913,-0.0,0.0,466.85123690463536,552.5350028700055,566.9375144864229,466.85123690463536,92.64449271689456
2023-02-06 17:00:00,542.0502178231594,48.589088058663805,150.0,0.2055825306978744,-0.0,0.0,343.4611297644956,528.5598065809629,542.0502178231594,343.4611297644956,70.60960825333603
2023-02-06 18:00:00,492.17736472820593,1.4233344485179958e-14,64.6623793263595,0.1976900392454967,-0.0,0.0,427.5149854018464,502.94486891133886,492.17736472820593,427.5149854018464,84.51545424212895
2023-02-06 19:00:00,494.8230178997987,0.0,150.0,0.20231613123565545,-0.0,0.0,344.8230178997987,477.6073301105165,494.8230178997987,344.8230178997987,69.76325894249044
2023-02-06 20:00:00,458.4208042285197,0.0,150.0,0.10021952995786927,0.0,0.0,308.4208042285197,453.8770635600941,458.4208042285197,308.4208042285197,30.909788029010265
2023-02-06 21:00:00,410.5225461527634,0.0,150.0,0.10002258172532598,0.0,0.0,260.5225461527634,433.0826043627338,410.5225461527634,260.5225461527634,26.05813766385479
2023-02-06 22:00:00,358.6143335516191,0.0,53.12738225352812,0.04469569092987373,50.0,45.0,355.48695129809096,417.05892249180033,358.6143335516191,305.48695129809096,15.888734904822549
2023-02-06 23:00:00,389.23355137231016,0.0,109.83659601595534,0.0440800499485476,50.0,90.0,329.39695535635485,407.8089720222292,389.23355137231016,279.39695535635485,14.519834245007624
2023-02-07 00:00:00,392.1166154493919,0.0,150.0,0.0445136215943542,11.11111111111111,100.0,253.227726560503,406.46591285558316,392.1166154493919,242.11661544939187,11.272083197312826
2023-02-07 01:00:00,398.30886411507083,0.0,10.199251799267847,0.05123797556334338,0.0,100.0,388.10961231580296,412.5325037551831,398.30886411507083,388.10961231580296,19.885950831735784
2023-02-07 02:00:00,391.20549883396353,0.0,15.490669025547572,0.05071400487685128,0.0,100.0,375.71482980841597,424.2294656797092,391.20549883396353,375.71482980841597,19.054003711209354
2023-02-07 03:00:00,401.3196264851807,0.0,150.0,0.04902091524922632,0.0,100.0,251.31962648518072,439.7518601405149,401.3196264851807,251.31962648518072,12.319918110397259
2023-02-07 04:00:00,429.9338597150553,0.0,74.69463589021741,0.04487276403069952,0.0,100.0,355.2392238248379,458.31863338602375,429.9338597150553,355.2392238248379,15.940565865140803
2023-02-07 05:00:00,475.4944672013487,0.0,10.983938287019399,0.05427935529594434,-4.364973475526654,95.15002947163705,460.14555543880266,480.03911393418747,475.4944672013487,464.5105289143293,24.97640409151242
2023-02-07 06:00:00,519.4241395696422,0.0,150.0,0.09792897993266124,0.0,95.15002947163705,369.4241395696422,504.72520883069564,519.4241395696422,369.4241395696422,36.17732915055613
2023-02-07 07:00:00,513.24841612329,36.78327799338543,79.61252545426629,0.09631466713784338,0.0,95.15002947163705,396.8526126756383,530.7982710607854,513.24841612329,396.8526126756383,38.222727292637586
2023-02-07 08:00:00,564.0017151745935,59.12375350479814,150.0,0.10454811448200216,0.0,95.15002947163705,354.87796166979535,555.3790716009893,564.0017151745935,354.87796166979535,37.10182176379334
2023-02-07 09:00:00,607.6768537592825,127.30935337790301,105.02682541441902,0.09490668734181909,0.0,95.15002947163705,375.3406749669605,575.5498028192694,607.6768537592825,375.3406749669605,35.62234008575666
2023-02-07 10:00:00,592.4973822184232,92.7261980548304,150.0,0.10008416454057223,0.0,95.15002947163705,349.7711841635928,589.6884994871964,592.4973822184232,349.7711841635928,35.00655674737981
2023-02-07 11:00:00,557.7434563109614,102.72999901868664,72.69453317398715,0.10781744398863626,-50.0,39.5944739160815,332.3189241182876,597.7367576367087,557.7434563109614,382.3189241182876,35.829776987487335
2023-02-07 12:00:00,584.0144839314488,189.48772888890446,137.16229308892355,0.10043674657906751,0.0,39.5944739160815,257.3644619536208,600.289233321017,584.0144839314488,257.3644619536208,25.84884924369387
2023-02-07 13:00:00,571.7314224412681,180.4294179373091,55.861875054235114,0.10335802284783373,0.0,39.5944739160815,335.44012944972394,597.4804319025094,571.7314224412681,335.44012944972394,34.67042856374487
2023-02-07 14:00:00,604.8873242891677,140.767430818303,10.85878344906939,0.09557038982477574,0.0,39.5944739160815,453.26111002179533,588.7525918789129,604.8873242891677,453.26111002179533,43.31834097719354
2023-02-07 15:00:00,556.8362970221854,70.83717499345744,63.13701581847119,0.09918173758160279,0.0,39.5944739160815,422.86210621025674,573.6579893996014,556.8362970221854,422.86210621025674,41.94019845134953
2023-02-07 16:00:00,530.4880630815055,86.77950308402148,112.51773093306414,0.1939440111053503,-35.635026524473346,0.0,295.5558025399465,552.8288704664659,530.4880630815055,331.19082906441986,57.32127785005811
2023-02-07 17:00:00,534.2591769664876,32.14602030894963,150.0,0.1969375916621627,-0.0,0.0,352.113156657538,528.1365458654228,534.2591769664876,352.113156657538,69.34431706469735
2023-02-07 18:00:00,501.83923459570747,1.3823061093672633e-14,1.870195581765222,0.20042477040751286,-0.0,0.0,499.9690390139422,501.9204868474813,501.83923459570747,499.9690390139422,100.20617985523421
2023-02-07 19:00:00,493.3994204325607,0.0,23.125092158226153,0.19675177592189705,-0.0,0.0,470.27432827433455,476.0932690808383,493.3994204325607,470.27432827433455,92.52730925845252
2023-02-07 20:00:00,453.0002424682928,0.0,60.72852114194815,0.10319779493282016,0.0,0.0,392.2717213263447,451.9791971128133,453.0002424682928,392.2717213263447,40.48157665538049
2023-02-07 21:00:00,425.3678081507401,0.0,150.0,0.09714584560808029,0.0,0.0,275.3678081507401,430.90035229603455,425.3678081507401,275.3678081507401,26.75083857604727
2023-02-07 22:00:00,409.937889541335,0.0,150.0,0.05840660344028753,0.0,0.0,259.937889541335,414.6844926425834,409.937889541335,259.937889541335,15.182089233546016
2023-02-07 23:00:00,411.79669506402587,0.0,150.0,0.04724160129880109,50.0,45.0,311.79669506402587,405.32673425916454,411.79669506402587,261.79669506402587,14.729775154498572
2023-02-08 00:00:00,385.247866635116,0.0,21.583959657460124,0.04491931045155688,50.0,90.0,413.66390697765587,403.9519089497434,385.247866635116,363.66390697765587,18.58149746013327
2023-02-08 01:00:00,414.9265627749167,0.0,150.0,0.04791583228604553,11.11111111111111,100.0,276.0376738860278,410.05409489268015,414.9265627749167,264.9265627749167,13.226574886553038
2023-02-08 02:00:00,378.6042361017796,0.0,113.35834535259151,0.0588433978480749,0.0,100.0,265.24589074918805,421.84511749142007,378.6042361017796,265.24589074918805,15.607969476921483
2023-02-08 03:00:00,430.58247438179313,0.0,13.203634583915944,0.05163952806243919,0.0,100.0,417.37883979787716,437.5110632835624,430.58247438179313,417.37883979787716,21.55324631041079
2023-02-08 04:00:00,446.8488349702946,0.0,32.4180296357662,0.05476270900085537,0.0,100.0,414.4308053345284,456.2619558894203,446.8488349702946,414.4308053345284,22.695353593524917
2023-02-08 05:00:00,459.60663122391213,0.0,136.0153972838449,0.044185590126744695,0.0,100.0,323.59123394006724,478.1983798033048,459.60663122391213,323.59123394006724,14.298069631483369
2023-02-08 06:00:00,501.50065767679956,0.0,19.744869595974173,0.10229425525437662,-21.61023264202271,75.98863039775254,460.14555543880266,503.1237957785798,501.50065767679956,481.75578808082537,47.070246902223786
2023-02-08 07:00:00,570.2588457152453,39.3574755820819,28.890999672576754,0.09257507514338373,-41.86481502178407,29.472169262436914,460.14555543880266,529.451518715249,570.2588457152453,502.0103704605867,42.5980093716412
2023-02-08 08:00:00,547.3660906022881,63.47765982672292,14.153095991106403,0.10509887177575004,-9.589779345656098,18.816858878374582,460.14555543880266,554.2947901547764,547.3660906022881,469.73533478445876,48.360778729244004
2023-02-08 09:00:00,602.9320530373882,98.07612709951262,56.50964284168503,0.09153381044049735,0.0,18.816858878374582,448.3462830961905,574.7288708866785,602.9320530373882,448.3462830961905,41.03884368862827
2023-02-08 10:00:00,560.7745776831827,165.21656480854662,103.568484732072,0.08896619863658872,0.0,18.816858878374582,291.98952814256404,589.1255388860286,560.7745776831827,291.98952814256404,25.977198360535166
2023-02-08 11:00:00,577.813932010858,105.94063118347486,43.621980765312934,0.09561938104245937,0.0,18.816858878374582,428.25132006207025,597.4208719119721,577.813932010858,428.25132006207025,40.94912615495132
2023-02-08 12:00:00,578.5450883306869,153.00948539080503,77.08826372465498,0.10620835331153781,-16.935172990537126,-3.552713678800501e-15,331.51216622468974,600.2047961938589,578.5450883306869,348.44733921522686,35.2093612774651
2023-02-08 13:00:00,575.3771563606183,167.80341314857122,23.450987232275654,0.10820835167378301,3.197442310920451e-15,0.0,384.12275597977145,597.607911332317,575.3771563606183,384.12275597977145,41.565290264961845
2023-02-08 14:00:00,591.4050976900754,160.7210161386281,63.5293387588123,0.09189356428166598,0.0,0.0,367.15474279263503,589.0693951579292,591.4050976900754,367.15474279263503,33.739157958133546
2023-02-08 15:00:00,553.3004331519219,89.12915178668209,41.6447624321232,0.10403498960760096,0.0,0.0,422.52651893311656,574.1393146496988,553.3004331519219,422.52651893311656,43.957542006142596
2023-02-08 16:00:00,540.2913606746305,76.88536493846944,34.2842504534249,0.19942373246582937,-0.0,0.0,429.12174528273613,553.4485500419128,540.2913606746305,429.12174528273613,85.57706012653415
2023-02-08 17:00:00,568.1370544809415,28.906738528473088,150.0,0.2029837884431037,-0.0,0.0,389.23031595246846,528.8678675276393,568.1370544809415,389.23031595246846,79.00744410893826
2023-02-08 18:00:00,492.511897359073,1.3524222709978386e-14,31.16404339113431,0.19463598983083924,-0.0,0.0,461.34785396793865,502.73697912087266,492.511897359073,461.34785396793865,89.79489621338321
2023-02-08 19:00:00,487.0013028669646,0.0,150.0,0.20795530063050613,-0.0,0.0,337.0013028669646,476.96943793996445,487.0013028669646,337.0013028669646,70.08120725057186
2023-02-08 20:00:00,431.66048105180863,0.0,146.90520562624255,0.09304407187659372,0.0,0.0,284.7552754255661,452.8912020698484,431.66048105180863,284.7552754255661,26.494790313935614
2023-02-08 21:00:00,433.36766739029883,0.0,100.58059982086162,0.0995185940791367,0.0,0.0,332.7870675694372,431.8266110411085,433.36766739029883,332.7870675694372,33.11850109222906
2023-02-08 22:00:00,401.96714002280606,0.0,150.0,0.0425644704729136,50.0,45.0,301.96714002280606,415.6062046219167,401.96714002280606,251.96714002280606,12.853071415290895
2023-02-08 23:00:00,362.948499198136,0.0,1.6547857448905459,0.05497352042435641,0.0,45.0,361.29371345324546,406.2283149448145,362.948499198136,361.29371345324546,19.861587335713562
2023-02-09 00:00:00,374.0600301015081,0.0,150.0,0.05295046310067016,50.0,90.0,274.0600301015081,404.8213280321946,374.0600301015081,224.06003010150812,14.511605511258459
2023-02-09 01:00:00,392.8085563909699,0.0,1.7872449354875892,0.05171606197123125,11.11111111111111,100.0,402.1324225665934,410.88311320231605,392.8085563909699,391.0213114554823,20.796705286095296
2023-02-09 02:00:00,425.29726655432955,0.0,150.0,0.04993604222144191,0.0,100.0,275.29726655432955,422.62941909473625,425.29726655432955,275.29726655432955,13.747255926104549
2023-02-09 03:00:00,445.56049220227953,0.0,19.756285297233173,0.054000959600199586,0.0,100.0,425.8042069050464,438.2502808956705,445.56049220227953,425.8042069050464,22.993835774674434
2023-02-09 04:00:00,452.44039021771175,0.0,150.0,0.05410432520506121,0.0,100.0,302.44039021771175,456.9595894560798,452.44039021771175,302.44039021771175,16.36333322748469
2023-02-09 05:00:00,480.7849322954558,0.0,78.48651279037351,0.05104927408971932,0.0,100.0,402.2984195050823,478.86160982371547,480.7849322954558,402.2984195050823,20.53704228317583
2023-02-09 06:00:00,503.35140919884157,0.0,150.0,0.10040730393011016,0.0,100.0,353.35140919884157,503.7631946420204,503.35140919884157,353.35140919884157,35.479062337560805
2023-02-09 07:00:00,513.9728457928346,28.706526727518977,150.0,0.10489155322107192,-50.0,44.44444444444444,285.26631906531566,530.0806649446141,513.9728457928346,335.26631906531566,29.922027288418843
2023-02-09 08:00:00,543.5610023967694,96.55410110047693,150.0,0.09873430649965145,0.0,44.44444444444444,297.0069012962924,554.9297920735803,543.5610023967694,297.0069012962924,29.324770425099864
2023-02-09 09:00:00,588.7253495788303,98.9383857585546,74.89651443231372,0.10081629175022837,0.0,44.44444444444444,414.890449387962,575.3878076742301,588.7253495788303,414.890449387962,41.82771658988013
2023-02-09 10:00:00,602.8506952231663,88.22802025030916,4.3294985646035675,0.10780635289507629,-40.0,0.0,470.2931764082536,589.8278283641059,602.8506952231663,510.2931764082536,50.70059214001455
2023-02-09 11:00:00,604.4295025190297,137.5068144719585,53.80896074668878,0.10560314640795389,-0.0,0.0,413.11372730038244,598.1865756836911,604.4295025190297,413.11372730038244,43.62610942723782
2023-02-09 12:00:00,592.5130042959322,143.57586778508434,122.89435263273806,0.10519678377169979,-0.0,0.0,326.0427838781098,601.0538738101251,592.5130042959322,326.0427838781098,34.29865223594856
2023-02-09 13:00:00,604.6923645517388,142.16742012065484,90.83515152764178,0.10405733649183789,0.0,0.0,371.6897929034422,598.5594361138619,604.6923645517388,371.6897929034422,38.677049850735024
2023-02-09 14:00:00,588.8324124418131,126.60485755635374,150.0,0.0979272995168289,0.0,0.0,312.2275548854593,590.1407450559316,588.8324124418131,312.2275548854593,30.575601284675507
2023-02-09 15:00:00,615.1923638079669,83.63019759103042,40.53770339301128,0.09466228478345814,-0.0,0.0,491.0244628239252,575.3453520810201,615.1923638079669,491.0244628239252,46.481497535482966
2023-02-09 16:00:00,571.606475504351,74.03207403709916,150.0,0.2037213247441027,-0.0,0.0,347.57440146725185,554.8008050167066,571.606475504351,347.57440146725185,70.80831751404715
2023-02-09 17:00:00,505.9832204541833,36.30441576330453,88.57803255080765,0.20567230714428894,-0.0,0.0,381.1007721400711,530.373738539186,505.9832204541833,381.1007721400711,78.38187506051838
2023-02-09 18:00:00,521.7142198478455,1.4339447402872663e-14,30.172297640504617,0.2059539715394826,-0.0,0.0,491.54192220734086,504.3989662420021,521.7142198478455,491.54192220734086,101.23501105675325
2023-02-09 19:00:00,480.15958605827444,0.0,150.0,0.20505311724681027,-0.0,0.0,330.15958605827444,478.7844222892318,480.15958605827444,330.15958605827444,67.7002523101657
2023-02-09 20:00:00,452.50596771002654,0.0,70.37242999739523,0.09948159338953962,0.0,0.0,382.1335377126313,454.8497854062747,452.50596771002654,382.1335377126313,38.01525321923429
2023-02-09 21:00:00,420.2493751257067,0.0,68.24004566470266,0.0907980199984238,0.0,0.0,352.00932946100403,433.91252854999414,420.2493751257067,352.00932946100403,31.961750136031995
2023-02-09 22:00:00,417.0852658183182,0.0,150.0,0.048849758941353086,50.0,45.0,317.0852658183182,417.79582311996825,417.0852658183182,267.0852658183182,15.489538799079709
2023-02-09 23:00:00,406.72403881995876,0.0,15.07408006457472,0.051694293612666586,50.0,90.0,441.64995875538403,408.4902277150402,406.72403881995876,391.64995875538403,22.83078264192291
2023-02-10 00:00:00,389.89893940766376,0.0,150.0,0.0552423285215154,0.0,90.0,239.89893940766376,407.1160562989027,389.89893940766376,239.89893940766376,13.252576022721279
2023-02-10 01:00:00,396.44993502344914,0.0,150.0,0.055269227704473574,0.0,90.0,246.44993502344914,413.1629228858923,396.44993502344914,246.44993502344914,13.621097576563727
2023-02-10 02:00:00,413.21339156099947,0.0,15.848008900881284,0.06307814499572802,0.0,90.0,397.3653826601182,424.8382600205945,413.21339156099947,397.3653826601182,25.065071223717883
2023-02-10 03:00:00,476.9618720424984,0.0,150.0,0.05319130749047723,11.11111111111111,100.0,338.07298315360947,440.3238540069628,476.9618720424984,326.9618720424984,17.982544001146568
2023-02-10 04:00:00,444.70641991040407,0.0,150.0,0.05355793621203245,0.0,100.0,294.70641991040407,458.8255458786139,444.70641991040407,294.70641991040407,15.78386763883787
2023-02-10 05:00:00,449.9638665896965,0.0,3.8932518528817317,0.04668200622154062,0.0,100.0,446.0706147368148,480.43988384689925,449.9638665896965,446.0706147368148,20.823471212390434
2023-02-10 06:00:00,510.4090687506365,0.0,28.61840391596021,0.08550994954264611,-21.645109395873646,75.94987844902928,460.14555543880266,504.96647084374615,510.4090687506365,481.7906648346763,39.347023227844886
2023-02-10 07:00:00,507.9354284481235,49.629324795928476,150.0,0.09444372984375618,0.0,75.94987844902928,308.306103652195,530.8149778225708,507.9354284481235,308.306103652195,29.117578362508997
2023-02-10 08:00:00,557.4505383497435,95.4006749176919,150.0,0.10752264773481782,-50.0,20.394322893473728,262.0498634320516,555.0952546748297,557.4505383497435,312.0498634320516,28.1762951547616
2023-02-10 09:00:00,546.3626088063793,76.06486601641343,114.09646508581213,0.10218925814718305,0.0,20.394322893473728,356.2012777041537,574.8794638646975,546.3626088063793,356.2012777041537,36.399944319666204
2023-02-10 10:00:00,606.6021085645697,140.1161194084703,10.71560355657812,0.08290834131961429,0.0,20.394322893473728,455.77038559952126,588.5366215726907,606.6021085645697,455.77038559952126,37.78716669265733
2023-02-10 11:00:00,571.4858217809699,119.65148380540391,24.33777945894682,0.09716442756040629,0.0,20.394322893473728,427.4965585166192,596.0004252196406,571.4858217809699,427.4965585166192,41.53745839231103
2023-02-10 12:00:00,615.353651527731,153.1444794923292,1.1355997900583488,0.09948511272334805,-0.9280168065408247,19.363193108428366,460.14555543880266,597.8588482039429,615.353651527731,461.0735722453435,45.777632451976885
2023-02-10 13:00:00,540.9283431517216,129.15177965314228,18.73560715563013,0.10105585151737524,0.0,19.363193108428366,393.0409563429492,594.2410114023894,540.9283431517216,393.0409563429492,39.71908852444024
2023-02-10 14:00:00,568.5999504062243,91.54151147740748,150.0,0.09649638397769479,0.0,19.363193108428366,327.05843892881677,584.5851345341887,568.5999504062243,327.05843892881677,31.559956706020547
2023-02-10 15:00:00,552.6279866356508,91.24473356131817,16.43259128999046,0.10080907635620939,0.0,19.363193108428366,444.9506617843422,568.4408927998678,552.6279866356508,444.9506617843422,44.855065238563654
2023-02-10 16:00:00,503.9547552203125,74.42846040135142,58.018692401298914,0.202175409782794,-17.42687379758553,0.0,354.0807286200766,546.4393852396067,503.9547552203125,371.50760241766216,71.58641640495426
2023-02-10 17:00:00,514.8013135466778,46.25705928862089,128.38254211919323,0.193581304191567,-0.0,0.0,340.16171213886366,520.452249482471,514.8013135466778,340.16171213886366,65.84894787187761
2023-02-10 18:00:00,505.31513705475203,1.3192802113643181e-14,38.13790520812164,0.20752367115556913,-0.0,0.0,467.1772318466304,492.8207607370155,505.31513705475203,467.1772318466304,96.9503342331092
2023-02-10 19:00:00,488.8346055459449,0.0,45.83480115118323,0.2026310053155038,-0.0,0.0,442.99980439476167,465.46076256072377,488.8346055459449,442.99980439476167,89.7654957190821
2023-02-10 20:00:00,445.3760448153791,0.0,7.689782644672281,0.0991767839323928,0.0,0.0,437.6862621707068,439.70126186060924,445.3760448153791,437.6862621707068,43.40831585348082
2023-02-10 21:00:00,435.9846378272978,0.0,2.03341273146413,0.09437779877999658,0.0,0.0,433.95122509583365,416.8704314815778,435.9846378272978,433.95122509583365,40.95536140242759
2023-02-10 22:00:00,379.1023453690889,0.0,6.566679700384819,0.05681117132179242,0.0,0.0,372.53566566870404,398.80344943580303,379.1023453690889,372.53566566870404,21.16418752578273
2023-02-10 23:00:00,396.69257798599114,0.0,79.4261986871666,0.04647298453675279,50.0,45.0,367.2663792988245,387.5041051884247,396.69257798599114,317.2663792988245,17.067964766023458
2023-02-11 00:00:00,319.2708767802658,0.0,21.853460948679803,0.04310800054248431,50.0,90.0,347.41741583158597,384.1070685193083,319.2708767802658,297.41741583158597,14.976470150136505
2023-02-11 01:00:00,354.68467187315275,0.0,150.0,0.04891036311861179,11.11111111111111,100.0,215.79578298426387,388.11731895904495,354.68467187315275,204.68467187315275,10.554650105225493
2023-02-11 02:00:00,361.0567855385966,0.0,71.14040884293703,0.04744117904721008,0.0,100.0,289.91637669565955,397.75853412278263,361.0567855385966,289.91637669565955,13.75397473553719
2023-02-11 03:00:00,385.3818477779144,0.0,150.0,0.05126222624380634,0.0,100.0,235.3818477779144,411.2294811838034,385.3818477779144,235.3818477779144,12.066197534476633
2023-02-11 04:00:00,390.82958824872867,0.0,142.5031581464772,0.0496522247109691,0.0,100.0,248.32643010225146,427.7535619487279,390.82958824872867,248.32643010225146,12.329959709109751
2023-02-11 05:00:00,413.7396305917002,0.0,150.0,0.046564117354559426,0.0,100.0,263.7396305917002,447.4452988686776,413.7396305917002,263.7396305917002,12.280803109920079
2023-02-11 06:00:00,448.7833095774697,0.0,16.645722137441414,0.104338277600207,0.0,100.0,432.1375874400283,470.12250739531936,448.7833095774697,432.1375874400283,45.0884915598014
2023-02-11 07:00:00,472.6178004662078,27.495634429540956,150.0,0.10517849458616538,-50.0,44.44444444444444,245.12216603666684,494.2131272522065,472.6178004662078,295.12216603666684,25.781580413436693
2023-02-11 08:00:00,470.22193052343783,60.22373504239501,78.02053056471786,0.0980106083422269,0.0,44.44444444444444,331.97766491632495,516.845146472112,470.22193052343783,331.97766491632495,32.53733289448096
2023-02-11 09:00:00,526.2455474558425,75.40035795915561,150.0,0.09512282499226922,0.0,44.44444444444444,300.8451894966869,535.1085453815022,526.2455474558425,300.8451894966869,28.617244310259416
2023-02-11 10:00:00,508.18057513391756,118.82148956949624,66.46138145437835,0.09727893876989344,0.0,44.44444444444444,322.897704110043,547.3896475149629,508.18057513391756,322.897704110043,31.41114598706004
2023-02-11 11:00:00,535.641789723881,141.8914890458346,101.33874284545473,0.10395835418802873,0.0,44.44444444444444,292.4115578325916,553.6387584593414,535.641789723881,292.4115578325916,30.398624297833805
2023-02-11 12:00:00,522.7154727076027,178.56322358859666,150.0,0.1062393925248858,-40.0,0.0,154.152249119006,554.4595756676825,522.7154727076027,194.152249119006,16.37704130274806
2023-02-11 13:00:00,545.1218920857698,142.00805619910219,150.0,0.09597227002283988,0.0,0.0,253.11383588666763,549.9958809650552,545.1218920857698,253.11383588666763,24.291909404232044
2023-02-11 14:00:00,573.2480955131002,114.39524797307583,137.72537598426882,0.10281670383992893,0.0,0.0,321.12747155575556,539.6993209430674,573.2480955131002,321.12747155575556,33.01726813781332
2023-02-11 15:00:00,529.0968556005569,91.33274360404197,150.0,0.10839195139013728,-0.0,0.0,287.7641119965149,523.1316027123053,529.0968556005569,287.7641119965149,31.191313639352263
2023-02-11 16:00:00,496.21203167169034,75.44534741618249,150.0,0.20026222641267225,-0.0,0.0,270.76668425550787,500.93431339642046,496.21203167169034,270.76668425550787,54.22433902738506
2023-02-11 17:00:00,472.09338846805065,39.057090790845145,150.0,0.2043996949701,-0.0,0.0,283.03629767720554,474.9878998672527,472.09338846805065,283.03629767720554,57.85253291068723
2023-02-11 18:00:00,443.94781475434195,1.857679880805135e-14,41.3982702709887,0.19253040759050039,-0.0,0.0,402.5495444833532,447.6406482467352,443.94781475434195,402.5495444833532,77.50302787475026
2023-02-11 19:00:00,407.87055405531476,0.0,21.75968914547444,0.19737741626319213,-0.0,0.0,386.1108649098403,420.8135122308275,407.87055405531476,386.1108649098403,76.20956490705069
2023-02-11 20:00:00,399.0162600596389,0.0,150.0,0.10445010121493846,0.0,0.0,249.0162600596389,395.83862401403155,399.0162600596389,249.0162600596389,26.00977356739472
2023-02-11 21:00:00,408.90004749932643,0.0,0.5729065916762239,0.0962493938973691,0.0,0.0,408.32714090765023,374.0452323010659,408.90004749932643,408.32714090765023,39.30123982420696
2023-02-11 22:00:00,344.3228803569528,0.0,17.245784204113253,0.058990455654081835,0.0,0.0,327.07709615283954,357.26749736913274,344.3228803569528,327.07709615283954,19.294426936069943
2023-02-11 23:00:00,359.7890096167755,0.0,29.896445293115242,0.04884957083482335,50.0,45.0,379.8925643236603,347.50607428184367,359.7890096167755,329.8925643236603,18.55758873055133
2023-02-12 00:00:00,358.6659192760529,0.0,86.58245610183667,0.04715490390069122,50.0,90.0,322.0834631742162,345.8903802204323,358.6659192760529,272.0834631742162,15.187814753981986
2023-02-12 01:00:00,316.2087752935656,0.0,0.1775127004587376,0.05859801857111055,0.0,90.0,316.0312625931069,351.91804413298405,316.2087752935656,316.0312625931069,18.51880579448239
2023-02-12 02:00:00,354.7432546199785,0.0,8.954751193686532,0.04793339994841021,11.11111111111111,100.0,356.899614537403,363.8033369821486,354.7432546199785,345.7885034262919,17.10741196505478
2023-02-12 03:00:00,375.0516312993158,0.0,150.0,0.051946400502383104,0.0,100.0,225.05163129931577,379.7336265467691,375.0516312993158,225.05163129931577,11.690622173188913
2023-02-12 04:00:00,394.2686657581285,0.0,35.69976563883651,0.05480106947140487,0.0,100.0,358.56890011929204,398.91900668392225,394.2686657581285,358.56890011929204,19.649959205722556
2023-02-12 05:00:00,433.21352840889284,0.0,100.1848069450035,0.044350412161218156,0.0,100.0,333.0287214638893,421.4588876374181,433.21352840889284,333.0287214638893,14.769961058447011
2023-02-12 06:00:00,471.43719028496105,0.0,150.0,0.09613521756395255,0.0,100.0,321.43719028496105,447.15429177458213,471.43719028496105,321.43719028496105,30.901434221190343
2023-02-12 07:00:00,463.6476535238634,37.94278483388192,60.054834458305336,0.09058180138734488,0.0,100.0,365.65003423167616,474.4148260860371,463.6476535238634,365.65003423167616,33.121238778049545
2023-02-12 08:00:00,477.85243949477956,61.2703838965807,150.0,0.09170321636488335,0.0,100.0,266.58205559819885,500.34876387902347,477.85243949477956,266.58205559819885,24.446431923516993
2023-02-12 09:00:00,531.5662913076137,75.0272974835124,65.2798370087928,0.09668235677221795,0.0,100.0,391.25915681530853,522.025161229301,531.5662913076137,391.25915681530853,37.82785738961483
2023-02-12 10:00:00,539.0760912314944,121.59101286868194,150.0,0.1036718792647577,0.0,100.0,267.48507836281243,537.8083933292789,539.0760912314944,267.48507836281243,27.73068074915374
2023-02-12 11:00:00,600.2457995994064,191.39278776987163,25.349873225237612,0.10409196210643737,0.0,100.0,383.50313860429713,547.6259898342174,600.2457995994064,383.50313860429713,39.91959417129829
